#GBE_category,GBE_ID,N,N_GBE,N_NBW,N_AFR,N_SAS,N_EAS,N_SMR,N_OTH,N_META,GBE_NAME,GBE_short_name,GBE_short_name_len
Diffusion_brain_MRI,INI25585,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L1_in_tract_middle_cerebellar_peduncle,WA L1 in tract middle cerebellar peduncle,41
Diffusion_brain_MRI,INI25589,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L1_in_tract_posterior_thalamic_radiation_(right),WA L1 in tract posterior thalamic radiation (R),47
Diffusion_brain_MRI,INI25590,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L1_in_tract_superior_longitudinal_fasciculus_(left),WA L1 in tract superior longitudinal fasciculus (L),51
Diffusion_brain_MRI,INI25591,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L1_in_tract_superior_longitudinal_fasciculus_(right),WA L1 in tract superior longitudinal fasciculus (R),51
Diffusion_brain_MRI,INI25592,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L1_in_tract_superior_thalamic_radiation_(left),WA L1 in tract superior thalamic radiation (L),46
Diffusion_brain_MRI,INI25593,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L1_in_tract_superior_thalamic_radiation_(right),WA L1 in tract superior thalamic radiation (R),46
Diffusion_brain_MRI,INI25594,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L1_in_tract_uncinate_fasciculus_(left),WA L1 in tract uncinate fasciculus (L),38
Diffusion_brain_MRI,INI25597,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_acoustic_radiation_(right),WA L2 in tract acoustic radiation (R),37
Diffusion_brain_MRI,INI25598,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_anterior_thalamic_radiation_(left),WA L2 in tract anterior thalamic radiation (L),46
Diffusion_brain_MRI,INI25599,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_anterior_thalamic_radiation_(right),WA L2 in tract anterior thalamic radiation (R),46
Diffusion_brain_MRI,INI25600,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_cingulate_gyrus_part_of_cingulum_(left),WA L2 in tract cingulate gyrus part of cingulum (L),51
Diffusion_brain_MRI,INI25601,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_cingulate_gyrus_part_of_cingulum_(right),WA L2 in tract cingulate gyrus part of cingulum (R),51
Diffusion_brain_MRI,INI25602,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_parahippocampal_part_of_cingulum_(left),WA L2 in tract parahippocampal part of cingulum (L),51
Diffusion_brain_MRI,INI25604,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_corticospinal_tract_(left),WA L2 in tract corticospinal tract (L),38
Diffusion_brain_MRI,INI25605,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_corticospinal_tract_(right),WA L2 in tract corticospinal tract (R),38
Diffusion_brain_MRI,INI25606,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_forceps_major,WA L2 in tract forceps major,28
Diffusion_brain_MRI,INI25607,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_forceps_minor,WA L2 in tract forceps minor,28
Diffusion_brain_MRI,INI25608,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_inferior_fronto-occipital_fasciculus_(left),WA L2 in tract inferior fronto-occipital fasciculus (L),55
Diffusion_brain_MRI,INI25609,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_inferior_fronto-occipital_fasciculus_(right),WA L2 in tract inferior fronto-occipital fasciculus (R),55
Diffusion_brain_MRI,INI25610,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_inferior_longitudinal_fasciculus_(left),WA L2 in tract inferior longitudinal fasciculus (L),51
Diffusion_brain_MRI,INI25611,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_inferior_longitudinal_fasciculus_(right),WA L2 in tract inferior longitudinal fasciculus (R),51
Diffusion_brain_MRI,INI25614,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_medial_lemniscus_(right),WA L2 in tract medial lemniscus (R),35
Diffusion_brain_MRI,INI25615,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_posterior_thalamic_radiation_(left),WA L2 in tract posterior thalamic radiation (L),47
Diffusion_brain_MRI,INI25617,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_superior_longitudinal_fasciculus_(left),WA L2 in tract superior longitudinal fasciculus (L),51
Diffusion_brain_MRI,INI25618,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_superior_longitudinal_fasciculus_(right),WA L2 in tract superior longitudinal fasciculus (R),51
Diffusion_brain_MRI,INI25619,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_superior_thalamic_radiation_(left),WA L2 in tract superior thalamic radiation (L),46
Diffusion_brain_MRI,INI25621,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_uncinate_fasciculus_(left),WA L2 in tract uncinate fasciculus (L),38
Diffusion_brain_MRI,INI25622,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L2_in_tract_uncinate_fasciculus_(right),WA L2 in tract uncinate fasciculus (R),38
Diffusion_brain_MRI,INI25624,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_acoustic_radiation_(right),WA L3 in tract acoustic radiation (R),37
Diffusion_brain_MRI,INI25625,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_anterior_thalamic_radiation_(left),WA L3 in tract anterior thalamic radiation (L),46
Diffusion_brain_MRI,INI25626,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_anterior_thalamic_radiation_(right),WA L3 in tract anterior thalamic radiation (R),46
Diffusion_brain_MRI,INI25627,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_cingulate_gyrus_part_of_cingulum_(left),WA L3 in tract cingulate gyrus part of cingulum (L),51
Diffusion_brain_MRI,INI25628,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_cingulate_gyrus_part_of_cingulum_(right),WA L3 in tract cingulate gyrus part of cingulum (R),51
Diffusion_brain_MRI,INI25633,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_forceps_major,WA L3 in tract forceps major,28
Diffusion_brain_MRI,INI25634,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_forceps_minor,WA L3 in tract forceps minor,28
Diffusion_brain_MRI,INI25635,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_inferior_fronto-occipital_fasciculus_(left),WA L3 in tract inferior fronto-occipital fasciculus (L),55
Diffusion_brain_MRI,INI25636,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_inferior_fronto-occipital_fasciculus_(right),WA L3 in tract inferior fronto-occipital fasciculus (R),55
Diffusion_brain_MRI,INI25637,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_inferior_longitudinal_fasciculus_(left),WA L3 in tract inferior longitudinal fasciculus (L),51
Diffusion_brain_MRI,INI25638,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_inferior_longitudinal_fasciculus_(right),WA L3 in tract inferior longitudinal fasciculus (R),51
Diffusion_brain_MRI,INI25639,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_middle_cerebellar_peduncle,WA L3 in tract middle cerebellar peduncle,41
Diffusion_brain_MRI,INI25640,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_medial_lemniscus_(left),WA L3 in tract medial lemniscus (L),35
Diffusion_brain_MRI,INI25641,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_medial_lemniscus_(right),WA L3 in tract medial lemniscus (R),35
Diffusion_brain_MRI,INI25642,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_posterior_thalamic_radiation_(left),WA L3 in tract posterior thalamic radiation (L),47
Diffusion_brain_MRI,INI25644,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_superior_longitudinal_fasciculus_(left),WA L3 in tract superior longitudinal fasciculus (L),51
Diffusion_brain_MRI,INI25646,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_superior_thalamic_radiation_(left),WA L3 in tract superior thalamic radiation (L),46
Diffusion_brain_MRI,INI25647,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_superior_thalamic_radiation_(right),WA L3 in tract superior thalamic radiation (R),46
Diffusion_brain_MRI,INI25648,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_uncinate_fasciculus_(left),WA L3 in tract uncinate fasciculus (L),38
Diffusion_brain_MRI,INI25649,37517,26202,1651,182,301,86,3428,1858,33708,Weighted-mean_L3_in_tract_uncinate_fasciculus_(right),WA L3 in tract uncinate fasciculus (R),38
Diffusion_brain_MRI,INI25650,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_acoustic_radiation_(left),WA ICVF in tract acoustic radiation (L),39
Diffusion_brain_MRI,INI25651,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_acoustic_radiation_(right),WA ICVF in tract acoustic radiation (R),39
Diffusion_brain_MRI,INI25652,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_anterior_thalamic_radiation_(left),WA ICVF in tract anterior thalamic radiation (L),48
Diffusion_brain_MRI,INI25653,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_anterior_thalamic_radiation_(right),WA ICVF in tract anterior thalamic radiation (R),48
Diffusion_brain_MRI,INI25654,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_cingulate_gyrus_part_of_cingulum_(left),WA ICVF in tract cingulate gyrus part of cingulum (L),53
Diffusion_brain_MRI,INI25655,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_cingulate_gyrus_part_of_cingulum_(right),WA ICVF in tract cingulate gyrus part of cingulum (R),53
Diffusion_brain_MRI,INI25656,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_parahippocampal_part_of_cingulum_(left),WA ICVF in tract parahippocampal part of cingulum (L),53
Diffusion_brain_MRI,INI25657,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_parahippocampal_part_of_cingulum_(right),WA ICVF in tract parahippocampal part of cingulum (R),53
Diffusion_brain_MRI,INI25658,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_corticospinal_tract_(left),WA ICVF in tract corticospinal tract (L),40
Diffusion_brain_MRI,INI25659,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_corticospinal_tract_(right),WA ICVF in tract corticospinal tract (R),40
Diffusion_brain_MRI,INI25660,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_forceps_major,WA ICVF in tract forceps major,30
Diffusion_brain_MRI,INI25661,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_forceps_minor,WA ICVF in tract forceps minor,30
Diffusion_brain_MRI,INI25662,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_inferior_fronto-occipital_fasciculus_(left),WA ICVF in tract inferior fronto-occipital fasciculus (L),57
Diffusion_brain_MRI,INI25663,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_inferior_fronto-occipital_fasciculus_(right),WA ICVF in tract inferior fronto-occipital fasciculus (R),57
Diffusion_brain_MRI,INI25664,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_inferior_longitudinal_fasciculus_(left),WA ICVF in tract inferior longitudinal fasciculus (L),53
Diffusion_brain_MRI,INI25665,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_inferior_longitudinal_fasciculus_(right),WA ICVF in tract inferior longitudinal fasciculus (R),53
Diffusion_brain_MRI,INI25666,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_middle_cerebellar_peduncle,WA ICVF in tract middle cerebellar peduncle,43
Diffusion_brain_MRI,INI25667,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_medial_lemniscus_(left),WA ICVF in tract medial lemniscus (L),37
Diffusion_brain_MRI,INI25668,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_medial_lemniscus_(right),WA ICVF in tract medial lemniscus (R),37
Diffusion_brain_MRI,INI25669,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_posterior_thalamic_radiation_(left),WA ICVF in tract posterior thalamic radiation (L),49
Diffusion_brain_MRI,INI25670,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_posterior_thalamic_radiation_(right),WA ICVF in tract posterior thalamic radiation (R),49
Diffusion_brain_MRI,INI25671,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_superior_longitudinal_fasciculus_(left),WA ICVF in tract superior longitudinal fasciculus (L),53
Diffusion_brain_MRI,INI25672,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_superior_longitudinal_fasciculus_(right),WA ICVF in tract superior longitudinal fasciculus (R),53
Diffusion_brain_MRI,INI25673,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_superior_thalamic_radiation_(left),WA ICVF in tract superior thalamic radiation (L),48
Diffusion_brain_MRI,INI25674,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_superior_thalamic_radiation_(right),WA ICVF in tract superior thalamic radiation (R),48
Diffusion_brain_MRI,INI25675,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_uncinate_fasciculus_(left),WA ICVF in tract uncinate fasciculus (L),40
Diffusion_brain_MRI,INI25676,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ICVF_in_tract_uncinate_fasciculus_(right),WA ICVF in tract uncinate fasciculus (R),40
Diffusion_brain_MRI,INI25679,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_anterior_thalamic_radiation_(left),WA OD in tract anterior thalamic radiation (L),46
Diffusion_brain_MRI,INI25680,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_anterior_thalamic_radiation_(right),WA OD in tract anterior thalamic radiation (R),46
Diffusion_brain_MRI,INI25681,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_cingulate_gyrus_part_of_cingulum_(left),WA OD in tract cingulate gyrus part of cingulum (L),51
Diffusion_brain_MRI,INI25682,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_cingulate_gyrus_part_of_cingulum_(right),WA OD in tract cingulate gyrus part of cingulum (R),51
Diffusion_brain_MRI,INI25684,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_parahippocampal_part_of_cingulum_(right),WA OD in tract parahippocampal part of cingulum (R),51
Diffusion_brain_MRI,INI25685,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_corticospinal_tract_(left),WA OD in tract corticospinal tract (L),38
Diffusion_brain_MRI,INI25687,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_forceps_major,WA OD in tract forceps major,28
Diffusion_brain_MRI,INI25689,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_inferior_fronto-occipital_fasciculus_(left),WA OD in tract inferior fronto-occipital fasciculus (L),55
Diffusion_brain_MRI,INI25690,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_inferior_fronto-occipital_fasciculus_(right),WA OD in tract inferior fronto-occipital fasciculus (R),55
Diffusion_brain_MRI,INI25691,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_inferior_longitudinal_fasciculus_(left),WA OD in tract inferior longitudinal fasciculus (L),51
Diffusion_brain_MRI,INI25692,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_inferior_longitudinal_fasciculus_(right),WA OD in tract inferior longitudinal fasciculus (R),51
Diffusion_brain_MRI,INI25694,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_medial_lemniscus_(left),WA OD in tract medial lemniscus (L),35
Diffusion_brain_MRI,INI25695,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_medial_lemniscus_(right),WA OD in tract medial lemniscus (R),35
Diffusion_brain_MRI,INI25696,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_posterior_thalamic_radiation_(left),WA OD in tract posterior thalamic radiation (L),47
Diffusion_brain_MRI,INI25697,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_posterior_thalamic_radiation_(right),WA OD in tract posterior thalamic radiation (R),47
Diffusion_brain_MRI,INI25698,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_superior_longitudinal_fasciculus_(left),WA OD in tract superior longitudinal fasciculus (L),51
Diffusion_brain_MRI,INI25699,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_superior_longitudinal_fasciculus_(right),WA OD in tract superior longitudinal fasciculus (R),51
Diffusion_brain_MRI,INI25700,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_superior_thalamic_radiation_(left),WA OD in tract superior thalamic radiation (L),46
Diffusion_brain_MRI,INI25701,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_superior_thalamic_radiation_(right),WA OD in tract superior thalamic radiation (R),46
Diffusion_brain_MRI,INI25702,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_uncinate_fasciculus_(left),WA OD in tract uncinate fasciculus (L),38
Diffusion_brain_MRI,INI25703,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_OD_in_tract_uncinate_fasciculus_(right),WA OD in tract uncinate fasciculus (R),38
Diffusion_brain_MRI,INI25704,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_acoustic_radiation_(left),WA ISOVF in tract acoustic radiation (L),40
Diffusion_brain_MRI,INI25705,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_acoustic_radiation_(right),WA ISOVF in tract acoustic radiation (R),40
Diffusion_brain_MRI,INI25707,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_anterior_thalamic_radiation_(right),WA ISOVF in tract anterior thalamic radiation (R),49
Diffusion_brain_MRI,INI25708,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_cingulate_gyrus_part_of_cingulum_(left),WA ISOVF in tract cingulate gyrus part of cingulum (L),54
Diffusion_brain_MRI,INI25709,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_cingulate_gyrus_part_of_cingulum_(right),WA ISOVF in tract cingulate gyrus part of cingulum (R),54
Diffusion_brain_MRI,INI25712,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_corticospinal_tract_(left),WA ISOVF in tract corticospinal tract (L),41
Diffusion_brain_MRI,INI25713,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_corticospinal_tract_(right),WA ISOVF in tract corticospinal tract (R),41
Diffusion_brain_MRI,INI25716,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_inferior_fronto-occipital_fasciculus_(left),WA ISOVF in tract inferior fronto-occipital fasciculus (L),58
Diffusion_brain_MRI,INI25717,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_inferior_fronto-occipital_fasciculus_(right),WA ISOVF in tract inferior fronto-occipital fasciculus (R),58
Diffusion_brain_MRI,INI25718,37516,26201,1651,182,301,86,3428,1858,33707,Weighted-mean_ISOVF_in_tract_inferior_longitudinal_fasciculus_(left),WA ISOVF in tract inferior longitudinal fasciculus (L),54
