#trait	split	trait_name	R2	other_metric	covariates
GBE_INI10030840	INI10030840_s_asian	Total bilirubin	0.334419364030217	Diff R2 (full-covars) = 0.330937599562177	age, sex Genotype PCs
GBE_INI10030840	INI10030840_e_asian	Total bilirubin	0.178742510207813	Diff R2 (full-covars) = 0.1707901936174	age, sex Genotype PCs
GBE_INI10030840	INI10030840_african	Total bilirubin	0.322969764382752	Diff R2 (full-covars) = 0.321361752706635	age, sex Genotype PCs
GBE_INI30690	INI30690_test	Cholesterol	0.0942617645021721		
GBE_INI30690	INI30690_non_british_white	Cholesterol	0.100220042545001		
GBE_INI30690	INI30690_s_asian	Cholesterol	0.042145651577589		
GBE_INI30690	INI30690_e_asian	Cholesterol	0.0743398352366652		
GBE_INI30690	INI30690_african	Cholesterol	0.0508826771047457		
GBE_INI30690	INI30690_test	Cholesterol	0.129147176490707	Diff R2 (full-covars) = 0.0935778877362125	age, sex Genotype PCs
GBE_INI30690	INI30690_non_british_white	Cholesterol	0.130642775970908	Diff R2 (full-covars) = 0.0976997696739305	age, sex Genotype PCs
GBE_INI30690	INI30690_s_asian	Cholesterol	0.0755453025964368	Diff R2 (full-covars) = 0.0390747107870703	age, sex Genotype PCs
GBE_INI30690	INI30690_e_asian	Cholesterol	0.105833339859374	Diff R2 (full-covars) = 0.0723605353989676	age, sex Genotype PCs
GBE_INI30690	INI30690_african	Cholesterol	0.0584334852424359	Diff R2 (full-covars) = 0.0463405286642257	age, sex Genotype PCs
GBE_INI30040	INI30040_test	Mean corpuscular volume	0.200214798496838		
GBE_INI30040	INI30040_non_british_white	Mean corpuscular volume	0.172950632928225		
GBE_INI30040	INI30040_s_asian	Mean corpuscular volume	0.084223880007569		
GBE_INI30040	INI30040_e_asian	Mean corpuscular volume	0.0623631194306238		
GBE_INI30040	INI30040_african	Mean corpuscular volume	0.0157426019964397		
GBE_INI30040	INI30040_test	Mean corpuscular volume	0.214490201329375	Diff R2 (full-covars) = 0.19853103029356	age, sex Genotype PCs
GBE_INI30040	INI30040_non_british_white	Mean corpuscular volume	0.206190240053234	Diff R2 (full-covars) = 0.158488727379279	age, sex Genotype PCs
GBE_INI30040	INI30040_s_asian	Mean corpuscular volume	0.129175430431263	Diff R2 (full-covars) = 0.0792024193430148	age, sex Genotype PCs
GBE_INI30040	INI30040_e_asian	Mean corpuscular volume	0.0951354720635863	Diff R2 (full-covars) = 0.0411498808695816	age, sex Genotype PCs
GBE_INI30040	INI30040_african	Mean corpuscular volume	0.039145162080267	Diff R2 (full-covars) = 0.013219477788058	age, sex Genotype PCs
GBE_QT_FC1001170	QT_FC1001170_test	Getting up in morning	0.0110988515924419		
GBE_QT_FC1001170	QT_FC1001170_non_british_white	Getting up in morning	0.0109491786142759		
GBE_QT_FC1001170	QT_FC1001170_s_asian	Getting up in morning	0.00175635938723321		
GBE_QT_FC1001170	QT_FC1001170_e_asian	Getting up in morning	0.00998252772878196		
GBE_QT_FC1001170	QT_FC1001170_african	Getting up in morning	0.00160238392774283		
GBE_QT_FC1001170	QT_FC1001170_test	Getting up in morning	0.0664557738502553	Diff R2 (full-covars) = 0.0108986198095442	age, sex Genotype PCs
GBE_QT_FC1001170	QT_FC1001170_non_british_white	Getting up in morning	0.0684138806719523	Diff R2 (full-covars) = 0.0103468501448685	age, sex Genotype PCs
GBE_QT_FC1001170	QT_FC1001170_s_asian	Getting up in morning	0.0264087881454169	Diff R2 (full-covars) = -0.000651674877341035	age, sex Genotype PCs
GBE_QT_FC1001170	QT_FC1001170_e_asian	Getting up in morning	0.0565362622825197	Diff R2 (full-covars) = 0.0124942722301392	age, sex Genotype PCs
GBE_QT_FC1001170	QT_FC1001170_african	Getting up in morning	0.0275905230322166	Diff R2 (full-covars) = -0.000682142904165264	age, sex Genotype PCs
GBE_INI2237	INI2237_test	Freq. of playing computer games	0.0108925972089092		
GBE_INI2237	INI2237_non_british_white	Freq. of playing computer games	0.00971776582632305		
GBE_INI2237	INI2237_s_asian	Freq. of playing computer games	0.00108651099307699		
GBE_INI2237	INI2237_e_asian	Freq. of playing computer games	0.00374374446421915		
GBE_INI2237	INI2237_african	Freq. of playing computer games	0.00152721928464815		
GBE_INI2237	INI2237_test	Freq. of playing computer games	0.0158881213767991	Diff R2 (full-covars) = 0.0107490864800832	age, sex Genotype PCs
GBE_INI2237	INI2237_non_british_white	Freq. of playing computer games	0.0180322933477182	Diff R2 (full-covars) = 0.00935223109248273	age, sex Genotype PCs
GBE_INI2237	INI2237_s_asian	Freq. of playing computer games	0.0123032726717231	Diff R2 (full-covars) = -0.00229301719548317	age, sex Genotype PCs
GBE_INI2237	INI2237_e_asian	Freq. of playing computer games	0.0236057912291125	Diff R2 (full-covars) = 0.0032025021324187	age, sex Genotype PCs
GBE_INI2237	INI2237_african	Freq. of playing computer games	0.0325091845418856	Diff R2 (full-covars) = -9.22393054854642e-05	age, sex Genotype PCs
GBE_QT_FC1001687	QT_FC1001687_test	Comparative body size at age 10	0.0552675519781487		
GBE_QT_FC1001687	QT_FC1001687_non_british_white	Comparative body size at age 10	0.0514985320426538		
GBE_QT_FC1001687	QT_FC1001687_s_asian	Comparative body size at age 10	0.0120094064008457		
GBE_QT_FC1001687	QT_FC1001687_e_asian	Comparative body size at age 10	0.0138359549129219		
GBE_QT_FC1001687	QT_FC1001687_african	Comparative body size at age 10	0.00273512698424888		
GBE_QT_FC1001687	QT_FC1001687_test	Comparative body size at age 10	0.0603583756881126	Diff R2 (full-covars) = 0.0559266245698779	age, sex Genotype PCs
GBE_QT_FC1001687	QT_FC1001687_non_british_white	Comparative body size at age 10	0.0565920978394694	Diff R2 (full-covars) = 0.0513612513475329	age, sex Genotype PCs
GBE_QT_FC1001687	QT_FC1001687_s_asian	Comparative body size at age 10	0.0157289779615312	Diff R2 (full-covars) = 0.010629710124066	age, sex Genotype PCs
GBE_QT_FC1001687	QT_FC1001687_e_asian	Comparative body size at age 10	0.0226315887656605	Diff R2 (full-covars) = 0.0123359476631254	age, sex Genotype PCs
GBE_QT_FC1001687	QT_FC1001687_african	Comparative body size at age 10	0.00793729873526799	Diff R2 (full-covars) = 5.48780335730154e-05	age, sex Genotype PCs
GBE_INI23125	INI23125_test	Arm fat-free mass (L)	0.0454399438502843		
GBE_INI23125	INI23125_non_british_white	Arm fat-free mass (L)	0.0416965174585838		
GBE_INI23125	INI23125_s_asian	Arm fat-free mass (L)	0.0235114489063705		
GBE_INI23125	INI23125_e_asian	Arm fat-free mass (L)	0.0133085788767617		
GBE_INI23125	INI23125_african	Arm fat-free mass (L)	0.017644957373098		
GBE_INI23125	INI23125_test	Arm fat-free mass (L)	0.732636881497288	Diff R2 (full-covars) = 0.0446765487037594	age, sex Genotype PCs
GBE_INI23125	INI23125_non_british_white	Arm fat-free mass (L)	0.737784831062197	Diff R2 (full-covars) = 0.0393916244324075	age, sex Genotype PCs
GBE_INI23125	INI23125_s_asian	Arm fat-free mass (L)	0.66423748957678	Diff R2 (full-covars) = 0.0305771305848391	age, sex Genotype PCs
GBE_INI23125	INI23125_e_asian	Arm fat-free mass (L)	0.744484757354712	Diff R2 (full-covars) = 0.00339924391410129	age, sex Genotype PCs
GBE_INI23125	INI23125_african	Arm fat-free mass (L)	0.589397400254369	Diff R2 (full-covars) = 0.00951246568127684	age, sex Genotype PCs
GBE_INI23126	INI23126_test	Arm pred. mass (L)	0.0438433118690715		
GBE_INI23126	INI23126_non_british_white	Arm pred. mass (L)	0.0403087146237433		
GBE_INI23126	INI23126_s_asian	Arm pred. mass (L)	0.0228377612254773		
GBE_INI23126	INI23126_e_asian	Arm pred. mass (L)	0.013248480002669		
GBE_INI23126	INI23126_african	Arm pred. mass (L)	0.0168829509616643		
GBE_INI23126	INI23126_test	Arm pred. mass (L)	0.72542922231027	Diff R2 (full-covars) = 0.0433489520489856	age, sex Genotype PCs
GBE_INI23126	INI23126_non_british_white	Arm pred. mass (L)	0.744202616910093	Diff R2 (full-covars) = 0.0385964292407163	age, sex Genotype PCs
GBE_INI23126	INI23126_s_asian	Arm pred. mass (L)	0.673690197149149	Diff R2 (full-covars) = 0.0311169950327089	age, sex Genotype PCs
GBE_INI23126	INI23126_e_asian	Arm pred. mass (L)	0.751294967109729	Diff R2 (full-covars) = 0.0030715233789016	age, sex Genotype PCs
GBE_INI23126	INI23126_african	Arm pred. mass (L)	0.600507690926284	Diff R2 (full-covars) = 0.00953282520004128	age, sex Genotype PCs
GBE_INI10030730	INI10030730_test	Gamma glutamyltransferase	0.138491705233724		
GBE_INI10030730	INI10030730_non_british_white	Gamma glutamyltransferase	0.122276747296866		
GBE_INI10030730	INI10030730_s_asian	Gamma glutamyltransferase	0.114112072995838		
GBE_INI10030730	INI10030730_e_asian	Gamma glutamyltransferase	0.103993032709061		
GBE_INI10030730	INI10030730_african	Gamma glutamyltransferase	0.0348957703593167		
GBE_INI10030730	INI10030730_test	Gamma glutamyltransferase	0.138514584220069	Diff R2 (full-covars) = 0.138513945952982	age, sex Genotype PCs
GBE_INI10030730	INI10030730_non_british_white	Gamma glutamyltransferase	0.123350019777455	Diff R2 (full-covars) = 0.122140411392026	age, sex Genotype PCs
GBE_INI10030730	INI10030730_s_asian	Gamma glutamyltransferase	0.131316632100402	Diff R2 (full-covars) = 0.112188383753315	age, sex Genotype PCs
GBE_INI10030730	INI10030730_e_asian	Gamma glutamyltransferase	0.110748911703212	Diff R2 (full-covars) = 0.102916231306057	age, sex Genotype PCs
GBE_INI10030730	INI10030730_african	Gamma glutamyltransferase	0.0426203003191531	Diff R2 (full-covars) = 0.0339781560760714	age, sex Genotype PCs
GBE_INI30780	INI30780_test	LDL direct	0.101600101503108		
GBE_INI30780	INI30780_non_british_white	LDL direct	0.107609109864877		
GBE_INI30780	INI30780_s_asian	LDL direct	0.0383363990344611		
GBE_INI30780	INI30780_e_asian	LDL direct	0.0779111638294225		
GBE_INI30780	INI30780_african	LDL direct	0.0592135412183294		
GBE_INI30780	INI30780_test	LDL direct	0.111175158510513	Diff R2 (full-covars) = 0.101365339997722	age, sex Genotype PCs
GBE_INI30780	INI30780_non_british_white	LDL direct	0.115996978032535	Diff R2 (full-covars) = 0.106374476269444	age, sex Genotype PCs
GBE_INI30780	INI30780_s_asian	LDL direct	0.0672386137703641	Diff R2 (full-covars) = 0.0351322922278064	age, sex Genotype PCs
GBE_INI30780	INI30780_e_asian	LDL direct	0.0874791424606245	Diff R2 (full-covars) = 0.0762162834065062	age, sex Genotype PCs
GBE_INI30780	INI30780_african	LDL direct	0.05944710049709	Diff R2 (full-covars) = 0.0551104556164133	age, sex Genotype PCs
GBE_INI23121	INI23121_test	Arm fat-free mass (R)	0.0408313470767048		
GBE_INI23121	INI23121_non_british_white	Arm fat-free mass (R)	0.0378627643917548		
GBE_INI23121	INI23121_s_asian	Arm fat-free mass (R)	0.0179951505713165		
GBE_INI23121	INI23121_e_asian	Arm fat-free mass (R)	0.0140286618617103		
GBE_INI23121	INI23121_african	Arm fat-free mass (R)	0.0162070317912252		
GBE_INI23121	INI23121_test	Arm fat-free mass (R)	0.756479964520324	Diff R2 (full-covars) = 0.0401760652124924	age, sex Genotype PCs
GBE_INI23121	INI23121_non_british_white	Arm fat-free mass (R)	0.762756538033922	Diff R2 (full-covars) = 0.0362592282937569	age, sex Genotype PCs
GBE_INI23121	INI23121_s_asian	Arm fat-free mass (R)	0.708225125735379	Diff R2 (full-covars) = 0.0271384197266534	age, sex Genotype PCs
GBE_INI23121	INI23121_e_asian	Arm fat-free mass (R)	0.757812123057824	Diff R2 (full-covars) = 0.00210159515483443	age, sex Genotype PCs
GBE_INI23121	INI23121_african	Arm fat-free mass (R)	0.648161432656955	Diff R2 (full-covars) = 0.00971202683088934	age, sex Genotype PCs
GBE_INI4079	INI4079_test	Diastolic BP (AR)	0.0458117877123807		
GBE_INI4079	INI4079_non_british_white	Diastolic BP (AR)	0.049777962933584		
GBE_INI4079	INI4079_s_asian	Diastolic BP (AR)	0.0261487625034808		
GBE_INI4079	INI4079_e_asian	Diastolic BP (AR)	0.0408546513402402		
GBE_INI4079	INI4079_african	Diastolic BP (AR)	0.00541424214677943		
GBE_INI4079	INI4079_test	Diastolic BP (AR)	0.0751792103279841	Diff R2 (full-covars) = 0.0452383527968374	age, sex Genotype PCs
GBE_INI4079	INI4079_non_british_white	Diastolic BP (AR)	0.0848084152711071	Diff R2 (full-covars) = 0.0453449161303702	age, sex Genotype PCs
GBE_INI4079	INI4079_s_asian	Diastolic BP (AR)	0.0351599175745207	Diff R2 (full-covars) = 0.0238310396974705	age, sex Genotype PCs
GBE_INI4079	INI4079_e_asian	Diastolic BP (AR)	0.108866436283601	Diff R2 (full-covars) = 0.0380414186201228	age, sex Genotype PCs
GBE_INI4079	INI4079_african	Diastolic BP (AR)	0.00960812125683779	Diff R2 (full-covars) = 0.00399768577467491	age, sex Genotype PCs
GBE_INI30670	INI30670_test	Urea	0.0409442674213232		
GBE_INI30670	INI30670_non_british_white	Urea	0.0377353908137524		
GBE_INI30670	INI30670_s_asian	Urea	0.0220100062027833		
GBE_INI30670	INI30670_e_asian	Urea	0.0210897382214682		
GBE_INI30670	INI30670_african	Urea	0.00503200472106984		
GBE_INI30670	INI30670_test	Urea	0.115861020978444	Diff R2 (full-covars) = 0.0407707028090673	age, sex Genotype PCs
GBE_INI30670	INI30670_non_british_white	Urea	0.124719163617911	Diff R2 (full-covars) = 0.0342331028485595	age, sex Genotype PCs
GBE_INI30670	INI30670_s_asian	Urea	0.12559127286093	Diff R2 (full-covars) = 0.0215372221049551	age, sex Genotype PCs
GBE_INI30670	INI30670_e_asian	Urea	0.133918130021698	Diff R2 (full-covars) = 0.0210977924392257	age, sex Genotype PCs
GBE_INI30670	INI30670_african	Urea	0.0929886770341974	Diff R2 (full-covars) = -0.000107469582073957	age, sex Genotype PCs
GBE_INI3147	INI3147_test	Heel quantitative ultrasound index (QUI), direct entry	0.141583186108444		
GBE_INI3147	INI3147_non_british_white	Heel quantitative ultrasound index (QUI), direct entry	0.136774308690414		
GBE_INI3147	INI3147_s_asian	Heel quantitative ultrasound index (QUI), direct entry	0.0711904534120422		
GBE_INI3147	INI3147_e_asian	Heel quantitative ultrasound index (QUI), direct entry	0.069331406107041		
GBE_INI3147	INI3147_african	Heel quantitative ultrasound index (QUI), direct entry	0.0182870509828069		
GBE_INI3147	INI3147_test	Heel quantitative ultrasound index (QUI), direct entry	0.196942522831771	Diff R2 (full-covars) = 0.142025453710187	age, sex Genotype PCs
GBE_INI3147	INI3147_non_british_white	Heel quantitative ultrasound index (QUI), direct entry	0.188081692745419	Diff R2 (full-covars) = 0.135069440823441	age, sex Genotype PCs
GBE_INI3147	INI3147_s_asian	Heel quantitative ultrasound index (QUI), direct entry	0.101927999225071	Diff R2 (full-covars) = 0.0675711773424131	age, sex Genotype PCs
GBE_INI3147	INI3147_e_asian	Heel quantitative ultrasound index (QUI), direct entry	0.0983634448911753	Diff R2 (full-covars) = 0.066265147262266	age, sex Genotype PCs
GBE_INI3147	INI3147_african	Heel quantitative ultrasound index (QUI), direct entry	0.0346197102135023	Diff R2 (full-covars) = 0.0175649083341953	age, sex Genotype PCs
GBE_INI23122	INI23122_test	Arm pred. mass (R)	0.0393220088411087		
GBE_INI23122	INI23122_non_british_white	Arm pred. mass (R)	0.0369270104476289		
GBE_INI23122	INI23122_s_asian	Arm pred. mass (R)	0.0172212347228545		
GBE_INI23122	INI23122_e_asian	Arm pred. mass (R)	0.0134044605846486		
GBE_INI23122	INI23122_african	Arm pred. mass (R)	0.0148497988237761		
GBE_INI23122	INI23122_test	Arm pred. mass (R)	0.762342785401564	Diff R2 (full-covars) = 0.0391410206698251	age, sex Genotype PCs
GBE_INI23122	INI23122_non_british_white	Arm pred. mass (R)	0.768251342605758	Diff R2 (full-covars) = 0.0356015517374908	age, sex Genotype PCs
GBE_INI23122	INI23122_s_asian	Arm pred. mass (R)	0.714804626571961	Diff R2 (full-covars) = 0.0263885896147266	age, sex Genotype PCs
GBE_INI23122	INI23122_e_asian	Arm pred. mass (R)	0.767704901957809	Diff R2 (full-covars) = 0.00200241143862667	age, sex Genotype PCs
GBE_INI23122	INI23122_african	Arm pred. mass (R)	0.655338923043852	Diff R2 (full-covars) = 0.00853667148395287	age, sex Genotype PCs
GBE_INI3144	INI3144_test	Heel Broadband ultrasound attenuation, direct entry	0.118373312746514		
GBE_INI3144	INI3144_non_british_white	Heel Broadband ultrasound attenuation, direct entry	0.117778104293895		
GBE_INI3144	INI3144_s_asian	Heel Broadband ultrasound attenuation, direct entry	0.0558161518338875		
GBE_INI3144	INI3144_e_asian	Heel Broadband ultrasound attenuation, direct entry	0.0537504524564221		
GBE_INI3144	INI3144_african	Heel Broadband ultrasound attenuation, direct entry	0.0156418347314936		
GBE_INI3144	INI3144_test	Heel Broadband ultrasound attenuation, direct entry	0.206495235174767	Diff R2 (full-covars) = 0.119046819575118	age, sex Genotype PCs
GBE_INI3144	INI3144_non_british_white	Heel Broadband ultrasound attenuation, direct entry	0.196300900064134	Diff R2 (full-covars) = 0.116777279924218	age, sex Genotype PCs
GBE_INI3144	INI3144_s_asian	Heel Broadband ultrasound attenuation, direct entry	0.0972225432871805	Diff R2 (full-covars) = 0.0523148694529739	age, sex Genotype PCs
GBE_INI3144	INI3144_e_asian	Heel Broadband ultrasound attenuation, direct entry	0.0935505699638494	Diff R2 (full-covars) = 0.051520746101933	age, sex Genotype PCs
GBE_INI3144	INI3144_african	Heel Broadband ultrasound attenuation, direct entry	0.0386453100083027	Diff R2 (full-covars) = 0.0147189287385424	age, sex Genotype PCs
GBE_INI1528	INI1528_test	Water intake	0.00829960593136626		
GBE_INI1528	INI1528_non_british_white	Water intake	0.00756202803882715		
GBE_INI1528	INI1528_s_asian	Water intake	0.00415229431462168		
GBE_INI1528	INI1528_e_asian	Water intake	0.000763504910650256		
GBE_INI1528	INI1528_african	Water intake	0.00216067390282812		
GBE_INI1528	INI1528_test	Water intake	0.0373533936805926	Diff R2 (full-covars) = 0.00823030002671633	age, sex Genotype PCs
GBE_INI1528	INI1528_non_british_white	Water intake	0.0543104930448349	Diff R2 (full-covars) = 0.00554361132490018	age, sex Genotype PCs
GBE_INI1528	INI1528_s_asian	Water intake	0.0146309746450667	Diff R2 (full-covars) = 0.00430413741998827	age, sex Genotype PCs
GBE_INI1528	INI1528_e_asian	Water intake	0.0301053091391206	Diff R2 (full-covars) = -2.97413606155719e-06	age, sex Genotype PCs
GBE_INI1528	INI1528_african	Water intake	0.0246302273988324	Diff R2 (full-covars) = 0.000756769640291918	age, sex Genotype PCs
GBE_INI10030850	INI10030850_test	Testosterone	0.0303217128868621		
GBE_INI10030850	INI10030850_non_british_white	Testosterone	0.0304667310684636		
GBE_INI10030850	INI10030850_s_asian	Testosterone	0.0228970127874685		
GBE_INI10030850	INI10030850_e_asian	Testosterone	0.0119905772959811		
GBE_INI10030850	INI10030850_african	Testosterone	0.00644527190750628		
GBE_INI10030850	INI10030850_test	Testosterone	0.0302333362672966	Diff R2 (full-covars) = 0.0302231132375823	age, sex Genotype PCs
GBE_INI10030850	INI10030850_non_british_white	Testosterone	0.0308401663436105	Diff R2 (full-covars) = 0.0303415847752289	age, sex Genotype PCs
GBE_INI10030850	INI10030850_s_asian	Testosterone	0.0249880000865523	Diff R2 (full-covars) = 0.0231895051732012	age, sex Genotype PCs
GBE_INI10030850	INI10030850_e_asian	Testosterone	0.0181901338568914	Diff R2 (full-covars) = 0.0123979893780552	age, sex Genotype PCs
