#trait	split	trait_name	AUROC	other_metric	covariates
GBE_BIN_FC3002247	BIN_FC3002247_african	Hearing difficulty and Deafness	0.586350971256878	Diff R2 (full-covars) = -0.000412778896102251	age, sex Genotype PCs
GBE_HC937	HC937_test	TTE angina pectoris	0.574937126885038		
GBE_HC937	HC937_non_british_white	TTE angina pectoris	0.582325055646257		
GBE_HC937	HC937_s_asian	TTE angina pectoris	0.54706716132103		
GBE_HC937	HC937_e_asian	TTE angina pectoris	0.615223360792983		
GBE_HC937	HC937_african	TTE angina pectoris	0.542509862365211		
GBE_HC937	HC937_test	TTE angina pectoris	0.741183745379912	Diff R2 (full-covars) = 0.0114861284703425	age, sex Genotype PCs
GBE_HC937	HC937_non_british_white	TTE angina pectoris	0.747453838557381	Diff R2 (full-covars) = 0.00810176922242012	age, sex Genotype PCs
GBE_HC937	HC937_s_asian	TTE angina pectoris	0.747137876932899	Diff R2 (full-covars) = 0.0046057698828722	age, sex Genotype PCs
GBE_HC937	HC937_e_asian	TTE angina pectoris	0.796490523072806	Diff R2 (full-covars) = 0.0084254236153104	age, sex Genotype PCs
GBE_HC937	HC937_african	TTE angina pectoris	0.74887875865695	Diff R2 (full-covars) = 0.00677244966541624	age, sex Genotype PCs
GBE_HC689	HC689_test	TTE obesity	0.575731529414794		
GBE_HC689	HC689_non_british_white	TTE obesity	0.568584169663351		
GBE_HC689	HC689_s_asian	TTE obesity	0.556577899510755		
GBE_HC689	HC689_e_asian	TTE obesity	0.54698646171515		
GBE_HC689	HC689_african	TTE obesity	0.541170124465745		
GBE_HC689	HC689_test	TTE obesity	0.593868583985985	Diff R2 (full-covars) = 0.0353051937071957	age, sex Genotype PCs
GBE_HC689	HC689_non_british_white	TTE obesity	0.596665836212494	Diff R2 (full-covars) = 0.0223075344129194	age, sex Genotype PCs
GBE_HC689	HC689_s_asian	TTE obesity	0.614147116031173	Diff R2 (full-covars) = 0.00376739501505585	age, sex Genotype PCs
GBE_HC689	HC689_e_asian	TTE obesity	0.653282978864378	Diff R2 (full-covars) = -0.00574217628480955	age, sex Genotype PCs
GBE_HC689	HC689_african	TTE obesity	0.630999193764446	Diff R2 (full-covars) = -0.00373916777461714	age, sex Genotype PCs
GBE_BIN_FC1002247	BIN_FC1002247_test	Hearing difficulty	0.541746652715126		
GBE_BIN_FC1002247	BIN_FC1002247_non_british_white	Hearing difficulty	0.538249069806845		
GBE_BIN_FC1002247	BIN_FC1002247_s_asian	Hearing difficulty	0.531263027672108		
GBE_BIN_FC1002247	BIN_FC1002247_e_asian	Hearing difficulty	0.536049296649594		
GBE_BIN_FC1002247	BIN_FC1002247_african	Hearing difficulty	0.525038830554886		
GBE_BIN_FC1002247	BIN_FC1002247_test	Hearing difficulty	0.62554653643457	Diff R2 (full-covars) = 0.00726732157724941	age, sex Genotype PCs
GBE_BIN_FC1002247	BIN_FC1002247_non_british_white	Hearing difficulty	0.622711064851095	Diff R2 (full-covars) = 0.00532408034715814	age, sex Genotype PCs
GBE_BIN_FC1002247	BIN_FC1002247_s_asian	Hearing difficulty	0.616682723045838	Diff R2 (full-covars) = 0.00291420863814051	age, sex Genotype PCs
GBE_BIN_FC1002247	BIN_FC1002247_e_asian	Hearing difficulty	0.628311406838857	Diff R2 (full-covars) = 0.00338215602093017	age, sex Genotype PCs
GBE_BIN_FC1002247	BIN_FC1002247_african	Hearing difficulty	0.587144176686429	Diff R2 (full-covars) = 0.000822636414808953	age, sex Genotype PCs
GBE_HC624	HC624_test	TTE other coagulation defects	0.634024992449193		
GBE_HC624	HC624_non_british_white	TTE other coagulation defects	0.583665334070821		
GBE_HC624	HC624_s_asian	TTE other coagulation defects	0.541433792681713		
GBE_HC624	HC624_e_asian	TTE other coagulation defects	0.499706055261611		
GBE_HC624	HC624_african	TTE other coagulation defects	0.497988238935314		
GBE_HC624	HC624_test	TTE other coagulation defects	0.653548690426495	Diff R2 (full-covars) = 0.120200570327445	age, sex Genotype PCs
GBE_HC624	HC624_non_british_white	TTE other coagulation defects	0.647339105946959	Diff R2 (full-covars) = 0.0667137766527259	age, sex Genotype PCs
GBE_HC624	HC624_s_asian	TTE other coagulation defects	0.66880697413144	Diff R2 (full-covars) = 0.0234082796478898	age, sex Genotype PCs
GBE_HC624	HC624_e_asian	TTE other coagulation defects	0.854595336076817	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC624	HC624_african	TTE other coagulation defects	0.688163770615044	Diff R2 (full-covars) = -0.00133970022549434	age, sex Genotype PCs
GBE_HC132	HC132_test	Angina	0.574345146990794		
GBE_HC132	HC132_non_british_white	Angina	0.581078743963001		
GBE_HC132	HC132_s_asian	Angina	0.545784708612772		
GBE_HC132	HC132_e_asian	Angina	0.605341507413873		
GBE_HC132	HC132_african	Angina	0.534768786325732		
GBE_HC132	HC132_test	Angina	0.740944197653351	Diff R2 (full-covars) = 0.0111820039479107	age, sex Genotype PCs
GBE_HC132	HC132_non_british_white	Angina	0.742196383694783	Diff R2 (full-covars) = 0.00791127683617621	age, sex Genotype PCs
GBE_HC132	HC132_s_asian	Angina	0.746583385035572	Diff R2 (full-covars) = 0.00443358971075913	age, sex Genotype PCs
GBE_HC132	HC132_e_asian	Angina	0.790534297405516	Diff R2 (full-covars) = 0.00849185280788423	age, sex Genotype PCs
GBE_HC132	HC132_african	Angina	0.748577313968756	Diff R2 (full-covars) = 0.00581440617025297	age, sex Genotype PCs
GBE_BIN_FC20006160	BIN_FC20006160_test	Leisure/social activities (attend sports club or gym in once a week or more often)	0.546348332829707		
GBE_BIN_FC20006160	BIN_FC20006160_non_british_white	Leisure/social activities (attend sports club or gym in once a week or more often)	0.542246780828436		
GBE_BIN_FC20006160	BIN_FC20006160_s_asian	Leisure/social activities (attend sports club or gym in once a week or more often)	0.509991107484358		
GBE_BIN_FC20006160	BIN_FC20006160_e_asian	Leisure/social activities (attend sports club or gym in once a week or more often)	0.559738724792904		
GBE_BIN_FC20006160	BIN_FC20006160_african	Leisure/social activities (attend sports club or gym in once a week or more often)	0.515539564939522		
GBE_BIN_FC20006160	BIN_FC20006160_test	Leisure/social activities (attend sports club or gym in once a week or more often)	0.55142072223964	Diff R2 (full-covars) = 0.0264293862838996	age, sex Genotype PCs
GBE_BIN_FC20006160	BIN_FC20006160_non_british_white	Leisure/social activities (attend sports club or gym in once a week or more often)	0.572176520473617	Diff R2 (full-covars) = 0.00798234812492049	age, sex Genotype PCs
GBE_BIN_FC20006160	BIN_FC20006160_s_asian	Leisure/social activities (attend sports club or gym in once a week or more often)	0.54420270750947	Diff R2 (full-covars) = -0.0144318205594938	age, sex Genotype PCs
GBE_BIN_FC20006160	BIN_FC20006160_e_asian	Leisure/social activities (attend sports club or gym in once a week or more often)	0.582458232226034	Diff R2 (full-covars) = 0.0253465539843256	age, sex Genotype PCs
GBE_BIN_FC20006160	BIN_FC20006160_african	Leisure/social activities (attend sports club or gym in once a week or more often)	0.544073697102314	Diff R2 (full-covars) = -0.00782917743885503	age, sex Genotype PCs
GBE_HC868	HC868_test	TTE iridocyclitis	0.633754032764999		
GBE_HC868	HC868_non_british_white	TTE iridocyclitis	0.622787969995747		
GBE_HC868	HC868_s_asian	TTE iridocyclitis	0.498317121971513		
GBE_HC868	HC868_e_asian	TTE iridocyclitis	0.495291347851677		
GBE_HC868	HC868_african	TTE iridocyclitis	0.503775823872187		
GBE_HC868	HC868_test	TTE iridocyclitis	0.660231498325444	Diff R2 (full-covars) = 0.106695915683248	age, sex Genotype PCs
GBE_HC868	HC868_non_british_white	TTE iridocyclitis	0.661988424670183	Diff R2 (full-covars) = 0.100514552093208	age, sex Genotype PCs
GBE_HC868	HC868_s_asian	TTE iridocyclitis	0.673555339844312	Diff R2 (full-covars) = -0.00127379702450492	age, sex Genotype PCs
GBE_HC868	HC868_e_asian	TTE iridocyclitis	0.84649793996469	Diff R2 (full-covars) = -0.000235432607416208	age, sex Genotype PCs
GBE_HC868	HC868_african	TTE iridocyclitis	0.688981156652898	Diff R2 (full-covars) = 0.00666350883944256	age, sex Genotype PCs
GBE_HC243	HC243_test	Inguinal hernia	0.582028727169446		
GBE_HC243	HC243_non_british_white	Inguinal hernia	0.583817505167666		
GBE_HC243	HC243_s_asian	Inguinal hernia	0.554822408680258		
GBE_HC243	HC243_e_asian	Inguinal hernia	0.60458729216152		
GBE_HC243	HC243_african	Inguinal hernia	0.567233257430759		
GBE_HC243	HC243_test	Inguinal hernia	0.80644149916948	Diff R2 (full-covars) = 0.013084408435646	age, sex Genotype PCs
GBE_HC243	HC243_non_british_white	Inguinal hernia	0.823926912575793	Diff R2 (full-covars) = 0.00848867602087977	age, sex Genotype PCs
GBE_HC243	HC243_s_asian	Inguinal hernia	0.799986283142139	Diff R2 (full-covars) = 0.00323185968868434	age, sex Genotype PCs
GBE_HC243	HC243_e_asian	Inguinal hernia	0.938895486935867	Diff R2 (full-covars) = -0.000415676959620193	age, sex Genotype PCs
GBE_HC243	HC243_african	Inguinal hernia	0.783483573111652	Diff R2 (full-covars) = 0.00435274449354672	age, sex Genotype PCs
GBE_BIN2040	BIN2040_test	Risk taking	0.539373187574417		
GBE_BIN2040	BIN2040_non_british_white	Risk taking	0.539934371875996		
GBE_BIN2040	BIN2040_s_asian	Risk taking	0.519699514469338		
GBE_BIN2040	BIN2040_e_asian	Risk taking	0.521920080571107		
GBE_BIN2040	BIN2040_african	Risk taking	0.505220335009775		
GBE_BIN2040	BIN2040_test	Risk taking	0.630394141030127	Diff R2 (full-covars) = 0.0065515792748877	age, sex Genotype PCs
GBE_BIN2040	BIN2040_non_british_white	Risk taking	0.602844009768628	Diff R2 (full-covars) = 0.00699401699624158	age, sex Genotype PCs
GBE_BIN2040	BIN2040_s_asian	Risk taking	0.561321300379672	Diff R2 (full-covars) = -0.000709816217168702	age, sex Genotype PCs
GBE_BIN2040	BIN2040_e_asian	Risk taking	0.599281786965072	Diff R2 (full-covars) = -0.00237657422408322	age, sex Genotype PCs
GBE_BIN2040	BIN2040_african	Risk taking	0.593553266168672	Diff R2 (full-covars) = -0.00570105196904502	age, sex Genotype PCs
GBE_BIN_FC11006152	BIN_FC11006152_test	Blood clot or DVT diagnosed by doctor	0.591762251897011		
GBE_BIN_FC11006152	BIN_FC11006152_non_british_white	Blood clot or DVT diagnosed by doctor	0.593593456020691		
GBE_BIN_FC11006152	BIN_FC11006152_s_asian	Blood clot or DVT diagnosed by doctor	0.554726713851705		
GBE_BIN_FC11006152	BIN_FC11006152_e_asian	Blood clot or DVT diagnosed by doctor	0.532801418439718		
GBE_BIN_FC11006152	BIN_FC11006152_african	Blood clot or DVT diagnosed by doctor	0.507240691489366		
GBE_BIN_FC11006152	BIN_FC11006152_test	Blood clot or DVT diagnosed by doctor	0.626395731661571	Diff R2 (full-covars) = 0.0436618723069894	age, sex Genotype PCs
GBE_BIN_FC11006152	BIN_FC11006152_non_british_white	Blood clot or DVT diagnosed by doctor	0.647012159718916	Diff R2 (full-covars) = 0.0379496045978101	age, sex Genotype PCs
GBE_BIN_FC11006152	BIN_FC11006152_s_asian	Blood clot or DVT diagnosed by doctor	0.639643965744976	Diff R2 (full-covars) = 0.012486515938726	age, sex Genotype PCs
GBE_BIN_FC11006152	BIN_FC11006152_e_asian	Blood clot or DVT diagnosed by doctor	0.68652482269503	Diff R2 (full-covars) = 0.00531914893616359	age, sex Genotype PCs
GBE_BIN_FC11006152	BIN_FC11006152_african	Blood clot or DVT diagnosed by doctor	0.619246453900712	Diff R2 (full-covars) = -0.0022887115839263	age, sex Genotype PCs
GBE_BIN_FC12006152	BIN_FC12006152_test	Blood clot in the leg (DVT) or lung	0.589562684282396		
GBE_BIN_FC12006152	BIN_FC12006152_non_british_white	Blood clot in the leg (DVT) or lung	0.591640579800014		
GBE_BIN_FC12006152	BIN_FC12006152_s_asian	Blood clot in the leg (DVT) or lung	0.555225840336137		
GBE_BIN_FC12006152	BIN_FC12006152_e_asian	Blood clot in the leg (DVT) or lung	0.504965192465193		
GBE_BIN_FC12006152	BIN_FC12006152_african	Blood clot in the leg (DVT) or lung	0.501498868778276		
GBE_BIN_FC12006152	BIN_FC12006152_test	Blood clot in the leg (DVT) or lung	0.634051837963222	Diff R2 (full-covars) = 0.0389127404772726	age, sex Genotype PCs
GBE_BIN_FC12006152	BIN_FC12006152_non_british_white	Blood clot in the leg (DVT) or lung	0.652876206194796	Diff R2 (full-covars) = 0.0351599951442536	age, sex Genotype PCs
GBE_BIN_FC12006152	BIN_FC12006152_s_asian	Blood clot in the leg (DVT) or lung	0.635228714127146	Diff R2 (full-covars) = 0.0103783494529697	age, sex Genotype PCs
GBE_BIN_FC12006152	BIN_FC12006152_e_asian	Blood clot in the leg (DVT) or lung	0.667434479934481	Diff R2 (full-covars) = 0.0079340704340698	age, sex Genotype PCs
GBE_BIN_FC12006152	BIN_FC12006152_african	Blood clot in the leg (DVT) or lung	0.592789471557856	Diff R2 (full-covars) = -0.00634999191985375	age, sex Genotype PCs
GBE_HC1574	HC1574_test	AD myocardial infarction	0.585573198049257		
GBE_HC1574	HC1574_non_british_white	AD myocardial infarction	0.579976948744405		
GBE_HC1574	HC1574_s_asian	AD myocardial infarction	0.54779058282638		
GBE_HC1574	HC1574_e_asian	AD myocardial infarction	0.565693865396066		
GBE_HC1574	HC1574_african	AD myocardial infarction	0.550321411690558		
GBE_HC1574	HC1574_test	AD myocardial infarction	0.758060002223663	Diff R2 (full-covars) = 0.010724684213843	age, sex Genotype PCs
GBE_HC1574	HC1574_non_british_white	AD myocardial infarction	0.779494422233683	Diff R2 (full-covars) = 0.00734349596523409	age, sex Genotype PCs
GBE_HC1574	HC1574_s_asian	AD myocardial infarction	0.768823955589756	Diff R2 (full-covars) = 0.00369996464893285	age, sex Genotype PCs
GBE_HC1574	HC1574_e_asian	AD myocardial infarction	0.775628350208449	Diff R2 (full-covars) = -0.00431209053007431	age, sex Genotype PCs
GBE_HC1574	HC1574_african	AD myocardial infarction	0.700249986870418	Diff R2 (full-covars) = -0.00108817814189655	age, sex Genotype PCs
GBE_HC1261	HC1261_test	TTE fibroblastic disorders	0.576986517000223		
GBE_HC1261	HC1261_non_british_white	TTE fibroblastic disorders	0.557035460990505		
GBE_HC1261	HC1261_s_asian	TTE fibroblastic disorders	0.505298988997921		
GBE_HC1261	HC1261_e_asian	TTE fibroblastic disorders	0.446796966520751		
GBE_HC1261	HC1261_african	TTE fibroblastic disorders	0.46286138865062		
GBE_HC1261	HC1261_test	TTE fibroblastic disorders	0.615035472456603	Diff R2 (full-covars) = 0.0253794656691936	age, sex Genotype PCs
GBE_HC1261	HC1261_non_british_white	TTE fibroblastic disorders	0.606873672030463	Diff R2 (full-covars) = 0.0115500489603194	age, sex Genotype PCs
GBE_HC1261	HC1261_s_asian	TTE fibroblastic disorders	0.618225096639902	Diff R2 (full-covars) = -0.00675170978293893	age, sex Genotype PCs
GBE_HC1261	HC1261_e_asian	TTE fibroblastic disorders	0.61535236451076	Diff R2 (full-covars) = -0.0209507367901884	age, sex Genotype PCs
GBE_HC1261	HC1261_african	TTE fibroblastic disorders	0.55975522828043	Diff R2 (full-covars) = -0.0318614007321377	age, sex Genotype PCs
GBE_HC326	HC326_test	Heart attack (MI)	0.584321412469583		
GBE_HC326	HC326_non_british_white	Heart attack (MI)	0.58124050561623		
GBE_HC326	HC326_s_asian	Heart attack (MI)	0.555984242921383		
GBE_HC326	HC326_e_asian	Heart attack (MI)	0.559833234067893		
GBE_HC326	HC326_african	Heart attack (MI)	0.543742572833812		
GBE_HC326	HC326_test	Heart attack (MI)	0.756745886698362	Diff R2 (full-covars) = 0.0105314794799761	age, sex Genotype PCs
GBE_HC326	HC326_non_british_white	Heart attack (MI)	0.778898362326287	Diff R2 (full-covars) = 0.00797069937252448	age, sex Genotype PCs
GBE_HC326	HC326_s_asian	Heart attack (MI)	0.769240633114397	Diff R2 (full-covars) = 0.00484439751549237	age, sex Genotype PCs
GBE_HC326	HC326_e_asian	Heart attack (MI)	0.777367480643231	Diff R2 (full-covars) = -0.00257296009529173	age, sex Genotype PCs
GBE_HC326	HC326_african	Heart attack (MI)	0.698438022016138	Diff R2 (full-covars) = -0.00208066378247485	age, sex Genotype PCs
GBE_BIN2010	BIN2010_test	Suffer from 'nerves'	0.541603731980625		
GBE_BIN2010	BIN2010_non_british_white	Suffer from 'nerves'	0.533226756201885		
GBE_BIN2010	BIN2010_s_asian	Suffer from 'nerves'	0.521681430566311		
GBE_BIN2010	BIN2010_e_asian	Suffer from 'nerves'	0.510556045997704		
GBE_BIN2010	BIN2010_african	Suffer from 'nerves'	0.492710865180741		
GBE_BIN2010	BIN2010_test	Suffer from 'nerves'	0.55996945066866	Diff R2 (full-covars) = 0.0158953083580525	age, sex Genotype PCs
GBE_BIN2010	BIN2010_non_british_white	Suffer from 'nerves'	0.564994509457202	Diff R2 (full-covars) = 0.00644444153825741	age, sex Genotype PCs
GBE_BIN2010	BIN2010_s_asian	Suffer from 'nerves'	0.58705757394308	Diff R2 (full-covars) = -0.000562605364614166	age, sex Genotype PCs
GBE_BIN2010	BIN2010_e_asian	Suffer from 'nerves'	0.567582927997323	Diff R2 (full-covars) = -0.010861851101765	age, sex Genotype PCs
GBE_BIN2010	BIN2010_african	Suffer from 'nerves'	0.513576735446726	Diff R2 (full-covars) = -0.0186770612470026	age, sex Genotype PCs
GBE_BIN_FC10002492	BIN_FC10002492_test	Taking other prescription medications	0.532393968816146		
GBE_BIN_FC10002492	BIN_FC10002492_non_british_white	Taking other prescription medications	0.536999657276984		
GBE_BIN_FC10002492	BIN_FC10002492_s_asian	Taking other prescription medications	0.520053172171678		
GBE_BIN_FC10002492	BIN_FC10002492_e_asian	Taking other prescription medications	0.494070756768512		
GBE_BIN_FC10002492	BIN_FC10002492_african	Taking other prescription medications	0.506828955326856		
GBE_BIN_FC10002492	BIN_FC10002492_test	Taking other prescription medications	0.618525232742185	Diff R2 (full-covars) = 0.00402156174967738	age, sex Genotype PCs
GBE_BIN_FC10002492	BIN_FC10002492_non_british_white	Taking other prescription medications	0.641715970989345	Diff R2 (full-covars) = 0.00471902867485963	age, sex Genotype PCs
GBE_BIN_FC10002492	BIN_FC10002492_s_asian	Taking other prescription medications	0.652243037582975	Diff R2 (full-covars) = 0.00167947559903681	age, sex Genotype PCs
GBE_BIN_FC10002492	BIN_FC10002492_e_asian	Taking other prescription medications	0.632043737088182	Diff R2 (full-covars) = -0.00329251386321372	age, sex Genotype PCs
GBE_BIN_FC10002492	BIN_FC10002492_african	Taking other prescription medications	0.623978214925751	Diff R2 (full-covars) = -0.00125949760409305	age, sex Genotype PCs
GBE_BIN_FC4006144	BIN_FC4006144_test	Never eat sugar	0.54068550762937		
GBE_BIN_FC4006144	BIN_FC4006144_non_british_white	Never eat sugar	0.525798433995302		
GBE_BIN_FC4006144	BIN_FC4006144_s_asian	Never eat sugar	0.529325742474834		
GBE_BIN_FC4006144	BIN_FC4006144_e_asian	Never eat sugar	0.518807785012772		
GBE_BIN_FC4006144	BIN_FC4006144_african	Never eat sugar	0.516673601610884		
GBE_BIN_FC4006144	BIN_FC4006144_test	Never eat sugar	0.613806746797395	Diff R2 (full-covars) = 0.00833599798489304	age, sex Genotype PCs
GBE_BIN_FC4006144	BIN_FC4006144_non_british_white	Never eat sugar	0.620322158704203	Diff R2 (full-covars) = 0.00241835206155738	age, sex Genotype PCs
GBE_BIN_FC4006144	BIN_FC4006144_s_asian	Never eat sugar	0.635497884322549	Diff R2 (full-covars) = 0.0025173454925318	age, sex Genotype PCs
GBE_BIN_FC4006144	BIN_FC4006144_e_asian	Never eat sugar	0.645332230096771	Diff R2 (full-covars) = 0.000697917041408092	age, sex Genotype PCs
GBE_BIN_FC4006144	BIN_FC4006144_african	Never eat sugar	0.637703362733761	Diff R2 (full-covars) = -4.06485180746152e-05	age, sex Genotype PCs
GBE_HC703	HC703_test	TTE disorders of mineral metabolism	0.57842705919041		
GBE_HC703	HC703_non_british_white	TTE disorders of mineral metabolism	0.639023050603278		
GBE_HC703	HC703_s_asian	TTE disorders of mineral metabolism	0.509050298143783		
GBE_HC703	HC703_e_asian	TTE disorders of mineral metabolism	0.498820754716981		
GBE_HC703	HC703_african	TTE disorders of mineral metabolism	0.492788461538462		
GBE_HC703	HC703_test	TTE disorders of mineral metabolism	0.652094103695776	Diff R2 (full-covars) = 0.0523597952873777	age, sex Genotype PCs
